,Unnamed: 0,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
664,718,"[11824, 13578)","[68724, 76070)","[93780, 110717)",DebtCon,Other,"[6, 7)",0,0,"[70, 93)",2,14,nan
665,806,"[11824, 13578)","[68724, 76070)","[93780, 110717)",DebtCon,Other,"[10, 11)",0,0,"[187, 210)",0,20,"[17, 20)"
666,898,"[11824, 13578)","[68724, 76070)","[93780, 110717)",DebtCon,Other,"[12, 13)",1,0,"[140, 163)",0,23,nan
667,713,"[11824, 13578)","[68724, 76070)","[93780, 110717)",DebtCon,Other,"[18, 19)",0,1,"[163, 187)",2,40,nan
668,878,"[11824, 13578)","[76070, 83415)","[76844, 93780)",DebtCon,Other,"[9, 10)",0,0,"[140, 163)",4,22,"[37, 40)"
669,817,"[11824, 13578)","[76070, 83415)","[93780, 110717)",DebtCon,Other,"[4, 5)",0,0,"[70, 93)",1,13,"[31, 34)"
670,791,"[11824, 13578)","[76070, 83415)","[93780, 110717)",DebtCon,Other,"[5, 6)",0,0,"[70, 93)",2,14,"[31, 34)"
671,833,"[11824, 13578)","[76070, 83415)","[93780, 110717)",DebtCon,Other,"[6, 7)",0,0,"[70, 93)",1,13,"[31, 34)"
672,862,"[11824, 13578)","[76070, 83415)","[110717, 127653)",DebtCon,Other,"[5, 6)",0,0,"[93, 116)",1,13,"[31, 34)"
673,779,"[11824, 13578)","[83415, 90760)","[76844, 93780)",DebtCon,Other,"[3, 4)",0,0,"[93, 116)",1,32,"[40, 43)"
674,856,"[11824, 13578)","[90760, 98105)","[110717, 127653)",DebtCon,Other,"[9, 10)",0,0,"[140, 163)",0,26,"[34, 37)"
675,750,"[11824, 13578)","[90760, 98105)","[110717, 127653)",DebtCon,Other,"[11, 12)",0,0,"[163, 187)",0,27,nan
676,896,"[11824, 13578)","[90760, 98105)","[110717, 127653)",DebtCon,Other,"[12, 13)",0,0,"[210, 233)",3,15,"[37, 40)"
677,904,"[11824, 13578)","[90760, 98105)","[110717, 127653)",DebtCon,Other,"[13, 14)",0,0,"[187, 210)",3,15,"[37, 40)"
678,702,"[11824, 13578)","[90760, 98105)","[110717, 127653)",DebtCon,Other,"[17, 18)",0,1,"[187, 210)",2,15,"[37, 40)"
679,805,"[11824, 13578)","[98105, 105450)","[110717, 127653)",DebtCon,Other,"[17, 18)",0,1,"[187, 210)",1,15,"[37, 40)"
680,823,"[11824, 13578)","[105450, 112795)","[110717, 127653)",DebtCon,Other,"[17, 18)",0,2,"[187, 210)",2,16,"[37, 40)"
681,882,"[11824, 13578)","[127485, 134830)","[144589, 161525)",DebtCon,Other,"[4, 5)",1,0,"[93, 116)",2,29,"[48, 51)"
682,843,"[11824, 13578)",nan,"[9100, 26036)",DebtCon,Other,"[13, 14)",nan,nan,"[70, 93)",2,9,nan
683,891,"[11824, 13578)",nan,"[26036, 42972)",DebtCon,Other,"[13, 14)",nan,nan,"[93, 116)",2,8,"[31, 34)"
684,721,"[11824, 13578)",nan,"[76844, 93780)",DebtCon,Other,"[13, 14)",nan,nan,nan,nan,nan,nan
685,931,"[13578, 15332)","[31999, 39344)","[26036, 42972)",DebtCon,Other,"[1, 2)",0,0,"[70, 93)",1,17,nan
686,1054,"[13578, 15332)","[31999, 39344)","[26036, 42972)",DebtCon,Other,"[9, 10)",0,0,"[163, 187)",4,21,nan
687,977,"[13578, 15332)","[31999, 39344)","[26036, 42972)",DebtCon,Other,"[9, 10)",nan,0,"[140, 163)",6,28,"[40, 43)"
688,1053,"[13578, 15332)","[31999, 39344)","[59908, 76844)",DebtCon,Other,"[6, 7)",0,0,"[163, 187)",0,17,nan
689,1055,"[13578, 15332)","[31999, 39344)","[59908, 76844)",DebtCon,Other,nan,0,1,"[163, 187)",7,26,nan
690,1095,"[13578, 15332)","[39344, 46689)","[42972, 59908)",DebtCon,Other,nan,0,0,"[70, 93)",0,15,"[40, 43)"
691,988,"[13578, 15332)","[39344, 46689)","[42972, 59908)",DebtCon,Other,nan,0,0,"[93, 116)",0,15,"[40, 43)"
692,1108,"[13578, 15332)","[39344, 46689)","[42972, 59908)",DebtCon,Other,nan,0,0,"[93, 116)",0,15,"[40, 43)"
693,963,"[13578, 15332)","[39344, 46689)","[59908, 76844)",DebtCon,Other,"[0, 1)",0,0,"[0, 23)",12,8,nan
694,956,"[13578, 15332)","[39344, 46689)","[59908, 76844)",DebtCon,Other,"[0, 1)",0,0,"[187, 210)",1,12,"[28, 31)"
695,1087,"[13578, 15332)","[39344, 46689)","[59908, 76844)",DebtCon,Other,"[1, 2)",0,0,"[257, 280)",0,21,"[28, 31)"
696,1063,"[13578, 15332)","[39344, 46689)","[59908, 76844)",DebtCon,Other,"[1, 2)",nan,2,"[280, 303)",1,10,nan
697,1088,"[13578, 15332)","[39344, 46689)","[59908, 76844)",DebtCon,Other,"[4, 5)",0,0,"[70, 93)",9,18,"[37, 40)"
698,953,"[13578, 15332)","[39344, 46689)","[59908, 76844)",DebtCon,Other,"[7, 8)",0,1,"[116, 140)",3,49,nan
699,986,"[13578, 15332)","[39344, 46689)","[59908, 76844)",DebtCon,Other,nan,0,0,"[93, 116)",1,19,"[40, 43)"
700,999,"[13578, 15332)","[39344, 46689)","[59908, 76844)",DebtCon,Other,nan,0,0,"[93, 116)",2,19,"[40, 43)"
701,1075,"[13578, 15332)","[39344, 46689)",nan,DebtCon,Other,"[10, 11)",0,1,"[70, 93)",0,33,nan
702,1089,"[13578, 15332)","[46689, 54034)","[59908, 76844)",DebtCon,Other,"[2, 3)",0,0,"[163, 187)",0,14,"[34, 37)"
703,991,"[13578, 15332)","[46689, 54034)","[59908, 76844)",DebtCon,Other,"[4, 5)",0,0,"[163, 187)",0,13,"[25, 28)"
704,1084,"[13578, 15332)","[46689, 54034)","[59908, 76844)",DebtCon,Other,"[7, 8)",0,0,"[116, 140)",3,48,"[31, 34)"
705,1021,"[13578, 15332)","[46689, 54034)","[59908, 76844)",DebtCon,Other,"[8, 9)",0,1,"[93, 116)",3,48,"[28, 31)"
706,1006,"[13578, 15332)","[46689, 54034)","[59908, 76844)",DebtCon,Other,"[9, 10)",0,0,"[233, 257)",0,18,"[31, 34)"
707,980,"[13578, 15332)","[46689, 54034)","[76844, 93780)",DebtCon,Other,"[0, 1)",0,0,"[210, 233)",0,9,"[34, 37)"
708,942,"[13578, 15332)","[46689, 54034)","[76844, 93780)",DebtCon,Other,"[13, 14)",0,0,"[70, 93)",0,7,"[40, 43)"
709,962,"[13578, 15332)","[54034, 61379)","[59908, 76844)",DebtCon,Other,"[8, 9)",0,0,"[233, 257)",0,17,"[31, 34)"
710,1027,"[13578, 15332)","[54034, 61379)","[76844, 93780)",DebtCon,Other,"[0, 1)",0,0,"[23, 46)",2,3,"[37, 40)"
711,1098,"[13578, 15332)","[54034, 61379)","[76844, 93780)",DebtCon,Other,"[0, 1)",1,0,"[116, 140)",3,26,nan
712,1077,"[13578, 15332)","[54034, 61379)","[76844, 93780)",DebtCon,Other,"[18, 19)",0,3,"[116, 140)",1,23,nan
713,1026,"[13578, 15332)","[61379, 68724)","[76844, 93780)",DebtCon,Other,"[2, 3)",0,0,"[116, 140)",3,10,"[37, 40)"
714,995,"[13578, 15332)","[61379, 68724)","[76844, 93780)",DebtCon,Other,"[4, 5)",0,0,"[23, 46)",1,4,"[37, 40)"
715,1110,"[13578, 15332)","[68724, 76070)","[76844, 93780)",DebtCon,Other,"[1, 2)",0,0,"[233, 257)",2,26,"[31, 34)"
716,981,"[13578, 15332)","[68724, 76070)","[76844, 93780)",DebtCon,Other,"[3, 4)",0,0,"[233, 257)",2,26,"[31, 34)"
717,1078,"[13578, 15332)","[68724, 76070)","[93780, 110717)",DebtCon,Other,"[1, 2)",0,2,"[187, 210)",2,25,nan
718,1056,"[13578, 15332)","[68724, 76070)","[93780, 110717)",DebtCon,Other,"[9, 10)",0,0,"[116, 140)",1,19,nan
719,993,"[13578, 15332)","[68724, 76070)","[93780, 110717)",DebtCon,Other,"[18, 19)",0,0,"[163, 187)",nan,11,nan
720,923,"[13578, 15332)","[68724, 76070)","[110717, 127653)",DebtCon,Other,"[7, 8)",0,0,"[70, 93)",2,14,"[34, 37)"
721,936,"[13578, 15332)","[76070, 83415)","[76844, 93780)",DebtCon,Other,"[13, 14)",0,2,"[116, 140)",0,36,"[37, 40)"
722,915,"[13578, 15332)","[76070, 83415)","[93780, 110717)",DebtCon,Other,"[1, 2)",0,0,"[140, 163)",0,22,"[40, 43)"
723,943,"[13578, 15332)","[76070, 83415)","[93780, 110717)",DebtCon,Other,"[5, 6)",2,0,"[46, 70)",0,20,"[23, 25)"
724,1020,"[13578, 15332)","[76070, 83415)","[93780, 110717)",DebtCon,Other,"[5, 6)",3,0,"[70, 93)",0,21,"[25, 28)"
725,926,"[13578, 15332)","[76070, 83415)","[93780, 110717)",DebtCon,Other,"[6, 7)",0,0,"[187, 210)",3,19,"[43, 46)"
726,944,"[13578, 15332)","[83415, 90760)","[93780, 110717)",DebtCon,Other,"[0, 1)",0,0,"[140, 163)",0,22,"[40, 43)"
727,913,"[13578, 15332)","[83415, 90760)","[110717, 127653)",DebtCon,Other,"[12, 13)",0,0,"[187, 210)",3,16,"[37, 40)"
728,922,"[13578, 15332)","[90760, 98105)","[110717, 127653)",DebtCon,Other,"[9, 10)",0,0,"[163, 187)",0,27,"[34, 37)"
729,1068,"[13578, 15332)","[90760, 98105)","[110717, 127653)",DebtCon,Other,"[9, 10)",0,0,"[280, 303)",2,19,nan
730,948,"[13578, 15332)","[90760, 98105)","[110717, 127653)",DebtCon,Other,"[10, 11)",0,0,"[163, 187)",0,27,"[34, 37)"
731,935,"[13578, 15332)","[90760, 98105)","[110717, 127653)",DebtCon,Other,"[15, 16)",1,3,"[116, 140)",1,22,"[23, 25)"
732,1057,"[13578, 15332)","[90760, 98105)","[127653, 144589)",DebtCon,Other,"[0, 1)",0,0,"[93, 116)",1,16,nan
733,1049,"[13578, 15332)","[90760, 98105)","[127653, 144589)",DebtCon,Other,"[1, 2)",0,3,"[93, 116)",1,21,nan
734,1022,"[13578, 15332)","[98105, 105450)","[110717, 127653)",DebtCon,Other,"[10, 11)",0,0,"[163, 187)",0,26,"[34, 37)"
735,990,"[13578, 15332)","[98105, 105450)","[110717, 127653)",DebtCon,Other,"[11, 12)",0,0,"[163, 187)",0,27,"[34, 37)"
736,1070,"[13578, 15332)","[98105, 105450)","[127653, 144589)",DebtCon,Other,"[1, 2)",0,0,"[280, 303)",0,47,nan
737,1076,"[13578, 15332)","[112795, 120140)","[144589, 161525)",DebtCon,Other,"[17, 18)",0,1,"[233, 257)",1,29,nan
738,1073,"[13578, 15332)","[112795, 120140)","[195397, 212334)",DebtCon,Other,"[3, 4)",0,0,"[187, 210)",0,17,nan
739,907,"[13578, 15332)",nan,"[26036, 42972)",DebtCon,Other,"[11, 12)",nan,nan,"[93, 116)",1,8,"[31, 34)"
740,951,"[13578, 15332)",nan,"[26036, 42972)",DebtCon,Other,nan,nan,nan,nan,nan,nan,nan
741,1283,"[15332, 17086)","[17309, 24654)","[127653, 144589)",DebtCon,Other,"[9, 10)",0,0,"[350, 374)",0,10,"[40, 43)"
742,1222,"[15332, 17086)","[24654, 31999)","[59908, 76844)",DebtCon,Other,"[2, 3)",0,0,"[187, 210)",0,7,nan
743,1215,"[15332, 17086)","[24654, 31999)","[59908, 76844)",DebtCon,Other,"[12, 13)",1,5,"[116, 140)",1,14,nan
744,1301,"[15332, 17086)","[24654, 31999)","[127653, 144589)",DebtCon,Other,"[10, 11)",0,0,"[350, 374)",0,9,"[37, 40)"
745,1294,"[15332, 17086)","[31999, 39344)","[42972, 59908)",DebtCon,Other,"[1, 2)",1,0,"[70, 93)",1,18,nan
746,1214,"[15332, 17086)","[31999, 39344)","[42972, 59908)",DebtCon,Other,"[11, 12)",0,0,"[163, 187)",3,20,"[37, 40)"
747,1179,"[15332, 17086)","[39344, 46689)","[42972, 59908)",DebtCon,Other,"[4, 5)",1,0,"[140, 163)",1,27,nan
748,1300,"[15332, 17086)","[39344, 46689)","[59908, 76844)",DebtCon,Other,"[8, 9)",0,0,"[46, 70)",3,11,nan
749,1170,"[15332, 17086)","[46689, 54034)","[59908, 76844)",DebtCon,Other,"[3, 4)",0,0,"[187, 210)",0,13,"[28, 31)"
750,1148,"[15332, 17086)","[46689, 54034)","[59908, 76844)",DebtCon,Other,"[4, 5)",0,0,"[163, 187)",0,14,"[34, 37)"
751,1266,"[15332, 17086)","[46689, 54034)","[59908, 76844)",DebtCon,Other,"[5, 6)",0,0,"[70, 93)",5,18,"[40, 43)"
752,1276,"[15332, 17086)","[46689, 54034)","[59908, 76844)",DebtCon,Other,"[15, 16)",0,0,"[280, 303)",0,21,"[28, 31)"
753,1153,"[15332, 17086)","[46689, 54034)","[127653, 144589)",DebtCon,Other,"[1, 2)",0,0,"[257, 280)",3,43,"[37, 40)"
754,1244,"[15332, 17086)","[46689, 54034)","[127653, 144589)",DebtCon,Other,"[2, 3)",0,0,"[280, 303)",5,43,"[37, 40)"
755,1263,"[15332, 17086)","[46689, 54034)","[127653, 144589)",DebtCon,Other,"[4, 5)",0,0,"[257, 280)",5,43,"[40, 43)"
756,1270,"[15332, 17086)","[54034, 61379)","[76844, 93780)",DebtCon,Other,"[1, 2)",0,0,"[303, 327)",3,16,"[40, 43)"
757,1241,"[15332, 17086)","[54034, 61379)","[76844, 93780)",DebtCon,Other,"[2, 3)",0,0,"[303, 327)",3,16,nan
758,1133,"[15332, 17086)","[54034, 61379)","[76844, 93780)",DebtCon,Other,"[10, 11)",0,0,"[163, 187)",0,16,"[31, 34)"
759,1134,"[15332, 17086)","[54034, 61379)","[127653, 144589)",DebtCon,Other,"[2, 3)",0,0,"[257, 280)",4,42,"[37, 40)"
760,1183,"[15332, 17086)","[61379, 68724)","[76844, 93780)",DebtCon,Other,"[1, 2)",1,2,"[93, 116)",2,25,"[31, 34)"
761,1278,"[15332, 17086)","[61379, 68724)","[76844, 93780)",DebtCon,Other,"[2, 3)",0,6,"[116, 140)",2,33,nan
762,1220,"[15332, 17086)","[61379, 68724)","[76844, 93780)",DebtCon,Other,"[8, 9)",0,0,"[70, 93)",3,11,"[31, 34)"
763,1202,"[15332, 17086)","[61379, 68724)","[76844, 93780)",DebtCon,Other,"[12, 13)",0,0,"[93, 116)",0,9,"[25, 28)"
764,1166,"[15332, 17086)","[68724, 76070)","[76844, 93780)",DebtCon,Other,"[0, 1)",1,1,"[116, 140)",1,25,"[31, 34)"
765,1218,"[15332, 17086)","[68724, 76070)","[76844, 93780)",DebtCon,Other,"[2, 3)",0,0,"[187, 210)",0,30,"[31, 34)"
766,1130,"[15332, 17086)","[68724, 76070)","[76844, 93780)",DebtCon,Other,"[2, 3)",1,0,"[210, 233)",3,26,"[28, 31)"
767,1226,"[15332, 17086)","[68724, 76070)","[76844, 93780)",DebtCon,Other,"[6, 7)",0,0,"[187, 210)",3,19,"[40, 43)"
768,1275,"[15332, 17086)","[68724, 76070)","[93780, 110717)",DebtCon,Other,"[1, 2)",0,0,"[140, 163)",0,30,"[34, 37)"
769,1189,"[15332, 17086)","[68724, 76070)","[93780, 110717)",DebtCon,Other,"[6, 7)",3,0,"[70, 93)",1,21,"[23, 25)"
770,1172,"[15332, 17086)","[68724, 76070)","[93780, 110717)",DebtCon,Other,"[7, 8)",2,0,"[46, 70)",0,21,"[23, 25)"
771,1150,"[15332, 17086)","[76070, 83415)","[93780, 110717)",DebtCon,Other,"[0, 1)",1,0,"[140, 163)",1,18,"[34, 37)"
772,1197,"[15332, 17086)","[76070, 83415)","[93780, 110717)",DebtCon,Other,"[5, 6)",2,0,"[70, 93)",0,20,"[23, 25)"
773,1155,"[15332, 17086)","[83415, 90760)","[93780, 110717)",DebtCon,Other,"[1, 2)",0,0,"[116, 140)",0,22,"[40, 43)"
774,1209,"[15332, 17086)","[83415, 90760)","[110717, 127653)",DebtCon,Other,"[20, 21)",0,0,"[257, 280)",1,16,"[23, 25)"
775,1211,"[15332, 17086)","[90760, 98105)","[110717, 127653)",DebtCon,Other,"[7, 8)",0,0,"[280, 303)",2,19,"[31, 34)"
776,1178,"[15332, 17086)","[98105, 105450)","[110717, 127653)",DebtCon,Other,"[9, 10)",0,0,"[280, 303)",2,18,"[28, 31)"
777,1149,"[15332, 17086)","[98105, 105450)","[110717, 127653)",DebtCon,Other,"[11, 12)",0,0,"[280, 303)",2,19,"[31, 34)"
778,1140,"[15332, 17086)","[98105, 105450)","[110717, 127653)",DebtCon,Other,"[13, 14)",0,0,"[163, 187)",0,26,"[31, 34)"
779,1219,"[15332, 17086)","[98105, 105450)","[127653, 144589)",DebtCon,Other,"[1, 2)",0,0,"[257, 280)",0,46,"[40, 43)"
780,1151,"[15332, 17086)","[105450, 112795)","[110717, 127653)",DebtCon,Other,"[0, 1)",0,0,"[116, 140)",2,21,"[37, 40)"
781,1181,"[15332, 17086)","[105450, 112795)","[110717, 127653)",DebtCon,Other,"[1, 2)",0,0,"[116, 140)",2,21,"[37, 40)"
782,1281,"[15332, 17086)","[112795, 120140)","[195397, 212334)",DebtCon,Other,"[4, 5)",0,0,"[210, 233)",0,16,"[25, 28)"
783,1296,"[15332, 17086)","[149521, 156866)","[178461, 195397)",DebtCon,Other,"[7, 8)",0,0,nan,2,16,nan
784,1204,"[15332, 17086)",nan,"[26036, 42972)",DebtCon,Other,"[11, 12)",nan,nan,"[70, 93)",2,8,"[31, 34)"
785,1194,"[15332, 17086)",nan,"[26036, 42972)",DebtCon,Other,"[13, 14)",nan,nan,"[70, 93)",1,9,"[31, 34)"
786,1257,"[15332, 17086)",nan,"[26036, 42972)",DebtCon,Other,"[13, 14)",nan,nan,"[70, 93)",2,8,"[31, 34)"
787,1406,"[17086, 18840)","[2619, 9964)","[26036, 42972)",DebtCon,Other,nan,0,0,"[70, 93)",1,19,"[40, 43)"
788,1380,"[17086, 18840)","[17309, 24654)","[42972, 59908)",DebtCon,Other,"[0, 1)",nan,nan,"[303, 327)",nan,25,nan
789,1303,"[17086, 18840)","[17309, 24654)","[76844, 93780)",DebtCon,Other,"[21, 22)",0,0,"[210, 233)",2,41,"[37, 40)"
790,1403,"[17086, 18840)","[31999, 39344)","[42972, 59908)",DebtCon,Other,"[15, 16)",0,0,"[116, 140)",1,18,"[34, 37)"
791,1306,"[17086, 18840)","[31999, 39344)","[59908, 76844)",DebtCon,Other,"[3, 4)",0,0,"[187, 210)",0,6,"[37, 40)"
792,1385,"[17086, 18840)","[31999, 39344)","[59908, 76844)",DebtCon,Other,"[10, 11)",2,0,"[93, 116)",5,5,nan
793,1319,"[17086, 18840)","[31999, 39344)","[59908, 76844)",DebtCon,Other,"[16, 17)",0,0,"[116, 140)",1,17,"[37, 40)"
794,1330,"[17086, 18840)","[39344, 46689)","[59908, 76844)",DebtCon,Other,"[7, 8)",0,0,"[116, 140)",3,48,"[28, 31)"
795,1439,"[17086, 18840)","[39344, 46689)","[59908, 76844)",DebtCon,Other,"[11, 12)",0,4,"[116, 140)",0,13,"[25, 28)"
796,1411,"[17086, 18840)","[39344, 46689)","[59908, 76844)",DebtCon,Other,"[16, 17)",1,0,"[280, 303)",0,21,"[28, 31)"
797,1424,"[17086, 18840)","[39344, 46689)","[59908, 76844)",DebtCon,Other,nan,0,0,"[187, 210)",6,25,"[40, 43)"
798,1321,"[17086, 18840)","[39344, 46689)","[76844, 93780)",DebtCon,Other,"[0, 1)",nan,1,"[280, 303)",1,10,"[34, 37)"
799,1318,"[17086, 18840)","[46689, 54034)","[59908, 76844)",DebtCon,Other,"[6, 7)",0,1,"[116, 140)",3,49,"[28, 31)"
800,1388,"[17086, 18840)","[46689, 54034)","[59908, 76844)",DebtCon,Other,"[7, 8)",0,0,"[46, 70)",0,4,"[31, 34)"
801,1433,"[17086, 18840)","[46689, 54034)","[59908, 76844)",DebtCon,Other,"[8, 9)",0,0,"[70, 93)",3,15,"[43, 46)"
802,1375,"[17086, 18840)","[46689, 54034)","[59908, 76844)",DebtCon,Other,"[8, 9)",0,0,"[116, 140)",3,49,"[28, 31)"
803,1386,"[17086, 18840)","[46689, 54034)","[76844, 93780)",DebtCon,Other,"[1, 2)",nan,1,"[280, 303)",0,9,"[37, 40)"
804,1384,"[17086, 18840)","[54034, 61379)","[76844, 93780)",DebtCon,Other,"[16, 17)",0,0,"[163, 187)",2,14,nan
805,1335,"[17086, 18840)","[54034, 61379)","[76844, 93780)",DebtCon,Other,"[17, 18)",1,0,"[187, 210)",1,20,"[37, 40)"
806,1397,"[17086, 18840)","[61379, 68724)","[76844, 93780)",DebtCon,Other,"[0, 1)",0,0,"[280, 303)",2,15,"[43, 46)"
807,1451,"[17086, 18840)","[61379, 68724)","[76844, 93780)",DebtCon,Other,"[0, 1)",1,1,"[93, 116)",2,25,"[31, 34)"
808,1419,"[17086, 18840)","[61379, 68724)","[76844, 93780)",DebtCon,Other,"[0, 1)",1,2,"[116, 140)",2,26,"[34, 37)"
809,1442,"[17086, 18840)","[61379, 68724)","[76844, 93780)",DebtCon,Other,"[0, 1)",2,1,"[93, 116)",1,26,"[34, 37)"
810,1348,"[17086, 18840)","[61379, 68724)","[76844, 93780)",DebtCon,Other,"[1, 2)",0,0,"[303, 327)",3,15,"[43, 46)"
811,1452,"[17086, 18840)","[61379, 68724)","[76844, 93780)",DebtCon,Other,"[8, 9)",2,1,"[93, 116)",2,33,nan
812,1429,"[17086, 18840)","[61379, 68724)","[93780, 110717)",DebtCon,Other,nan,2,1,"[233, 257)",2,14,nan
813,1323,"[17086, 18840)","[68724, 76070)","[76844, 93780)",DebtCon,Other,"[0, 1)",0,6,"[140, 163)",1,32,"[46, 48)"
814,1431,"[17086, 18840)","[68724, 76070)","[76844, 93780)",DebtCon,Other,"[0, 1)",1,1,"[93, 116)",2,26,"[34, 37)"
815,1422,"[17086, 18840)","[68724, 76070)","[93780, 110717)",DebtCon,Other,"[8, 9)",0,0,"[116, 140)",0,19,"[34, 37)"
816,1342,"[17086, 18840)","[76070, 83415)","[93780, 110717)",DebtCon,Other,"[5, 6)",10,1,"[46, 70)",5,16,nan
817,1338,"[17086, 18840)","[76070, 83415)","[110717, 127653)",DebtCon,Other,"[0, 1)",0,2,"[210, 233)",2,25,"[34, 37)"
818,1353,"[17086, 18840)","[83415, 90760)","[110717, 127653)",DebtCon,Other,"[13, 14)",0,0,"[140, 163)",1,7,"[34, 37)"
819,1314,"[17086, 18840)","[83415, 90760)","[110717, 127653)",DebtCon,Other,"[14, 15)",0,0,"[116, 140)",2,9,"[34, 37)"
820,1446,"[17086, 18840)","[83415, 90760)","[110717, 127653)",DebtCon,Other,"[20, 21)",0,0,"[280, 303)",0,17,"[23, 25)"
821,1339,"[17086, 18840)","[90760, 98105)","[110717, 127653)",DebtCon,Other,"[13, 14)",0,0,"[116, 140)",2,8,"[34, 37)"
822,1309,"[17086, 18840)","[98105, 105450)","[110717, 127653)",DebtCon,Other,"[0, 1)",0,0,"[93, 116)",1,21,"[40, 43)"
823,1315,"[17086, 18840)","[98105, 105450)","[110717, 127653)",DebtCon,Other,"[9, 10)",0,0,"[280, 303)",1,18,"[28, 31)"
824,1372,"[17086, 18840)","[105450, 112795)","[127653, 144589)",DebtCon,Other,"[2, 3)",0,1,"[280, 303)",1,47,"[40, 43)"
825,1413,"[17086, 18840)","[120140, 127485)","[195397, 212334)",DebtCon,Other,"[2, 3)",0,0,"[187, 210)",0,16,"[25, 28)"
826,1407,"[17086, 18840)","[120140, 127485)","[195397, 212334)",DebtCon,Other,"[4, 5)",0,0,"[187, 210)",0,17,"[25, 28)"
827,1378,"[17086, 18840)",nan,"[42972, 59908)",DebtCon,Other,nan,nan,nan,"[327, 350)",nan,17,"[28, 31)"
828,1523,"[18840, 20594)","[2619, 9964)","[9100, 26036)",DebtCon,Other,nan,0,0,"[46, 70)",1,19,"[40, 43)"
829,1526,"[18840, 20594)","[2619, 9964)","[26036, 42972)",DebtCon,Other,"[0, 1)",1,0,"[23, 46)",1,3,"[28, 31)"
830,1506,"[18840, 20594)","[2619, 9964)","[26036, 42972)",DebtCon,Other,"[0, 1)",1,0,"[23, 46)",2,4,nan
831,1470,"[18840, 20594)","[2619, 9964)","[26036, 42972)",DebtCon,Other,nan,0,0,"[46, 70)",1,18,"[40, 43)"
832,1580,"[18840, 20594)","[9964, 17309)","[26036, 42972)",DebtCon,Other,"[0, 1)",0,0,"[23, 46)",1,3,"[28, 31)"
833,1533,"[18840, 20594)","[9964, 17309)","[42972, 59908)",DebtCon,Other,"[26, 27)",0,2,"[210, 233)",0,25,nan
834,1544,"[18840, 20594)","[9964, 17309)","[59908, 76844)",DebtCon,Other,"[7, 8)",1,3,"[257, 280)",1,23,nan
835,1541,"[18840, 20594)","[9964, 17309)","[76844, 93780)",DebtCon,Other,"[28, 29)",1,6,"[210, 233)",1,21,nan
836,1548,"[18840, 20594)","[17309, 24654)","[42972, 59908)",DebtCon,Other,"[1, 2)",nan,nan,"[303, 327)",nan,24,"[34, 37)"
837,1485,"[18840, 20594)","[24654, 31999)","[42972, 59908)",DebtCon,Other,"[16, 17)",0,0,"[93, 116)",1,17,"[37, 40)"
838,1536,"[18840, 20594)","[24654, 31999)","[42972, 59908)",DebtCon,Other,nan,0,0,"[210, 233)",0,13,nan
839,1588,"[18840, 20594)","[24654, 31999)","[93780, 110717)",DebtCon,Other,"[28, 29)",1,5,"[233, 257)",0,21,"[17, 20)"
840,1458,"[18840, 20594)","[31999, 39344)","[42972, 59908)",DebtCon,Other,"[15, 16)",0,0,"[70, 93)",0,17,"[37, 40)"
841,1599,"[18840, 20594)","[31999, 39344)","[42972, 59908)",DebtCon,Other,nan,0,0,"[187, 210)",0,12,"[37, 40)"
842,1573,"[18840, 20594)","[31999, 39344)","[42972, 59908)",DebtCon,Other,nan,0,0,"[210, 233)",0,13,"[40, 43)"
843,1569,"[18840, 20594)","[31999, 39344)","[59908, 76844)",DebtCon,Other,"[1, 2)",0,0,"[93, 116)",0,17,"[20, 23)"
844,1483,"[18840, 20594)","[39344, 46689)","[59908, 76844)",DebtCon,Other,"[7, 8)",0,0,"[70, 93)",3,14,"[40, 43)"
845,1471,"[18840, 20594)","[39344, 46689)","[76844, 93780)",DebtCon,Other,"[1, 2)",nan,1,"[280, 303)",1,10,"[37, 40)"
846,1484,"[18840, 20594)","[46689, 54034)","[59908, 76844)",DebtCon,Other,"[7, 8)",0,0,"[93, 116)",3,15,"[40, 43)"
847,1475,"[18840, 20594)","[46689, 54034)","[76844, 93780)",DebtCon,Other,"[12, 13)",0,0,"[93, 116)",1,10,nan
848,1542,"[18840, 20594)","[46689, 54034)","[110717, 127653)",DebtCon,Other,"[16, 17)",0,3,"[116, 140)",0,23,nan
849,1525,"[18840, 20594)","[54034, 61379)","[9100, 26036)",DebtCon,Other,"[5, 6)",nan,nan,"[46, 70)",0,17,"[40, 43)"
850,1515,"[18840, 20594)","[54034, 61379)","[76844, 93780)",DebtCon,Other,"[11, 12)",0,0,"[70, 93)",0,10,"[5, 8)"
851,1516,"[18840, 20594)","[61379, 68724)","[9100, 26036)",DebtCon,Other,"[4, 5)",nan,nan,"[46, 70)",1,17,"[40, 43)"
852,1499,"[18840, 20594)","[61379, 68724)","[9100, 26036)",DebtCon,Other,"[5, 6)",nan,nan,"[46, 70)",1,16,"[40, 43)"
853,1490,"[18840, 20594)","[61379, 68724)","[9100, 26036)",DebtCon,Other,"[7, 8)",nan,nan,"[46, 70)",0,16,"[40, 43)"
854,1556,"[18840, 20594)","[61379, 68724)","[76844, 93780)",DebtCon,Other,"[18, 19)",0,0,"[187, 210)",0,22,"[31, 34)"
